seed,dimension,method,total_excess_mean,post_excess_mean,rank_loss_mean,alarms,axis_count_spread
20268003,2,cumulative_ucb_cv,4.147308598974469,3.938792995982504,32.50996164377782,0,0.0
20268003,2,sw_whittle_cv_64,3.7172796971063464,2.9235456708322225,29.366934318891243,0,0.0
20268003,2,sco_reset_ce,2.2103523220342094,2.463673812593986,24.33447171909961,78,203.0
20268003,2,sco_reset_ucb,3.2451812170629424,1.9712395687539463,26.075479015548794,77,199.0
20268003,3,true,0.0,0.0,0.0,0,0.0
20268003,3,max_age,10.283911839976216,9.299088297386088,128.3416305358173,0,0.0
20268003,3,cumulative_ce,1.6471962135833462,2.6925585609486715,25.205759511559684,0,0.0
20268003,3,cumulative_ucb_cv,2.2132023794299682,2.649994791007493,32.309366916265574,0,0.0
20268003,3,sw_whittle_cv_64,1.7928436916188228,1.78834452398553,25.872586435790176,0,0.0
20268003,3,sco_reset_ce,0.7254288744497406,0.7487988147778624,11.49492131421994,102,194.0
20268003,3,sco_reset_ucb,1.3355849151831023,0.7859001866592774,19.496854394555044,106,191.0
20268004,1,true,0.0,0.0,0.0,0,0.0
20268004,1,max_age,31.99716362262321,28.69472404787991,81.42485534250159,0,0.0
20268004,1,cumulative_ce,7.292361469390546,9.070006387378793,25.746563032185712,0,0.0
20268004,1,cumulative_ucb_cv,7.764790729645838,8.046653412964261,23.477864134133263,0,0.0
20268004,1,sw_whittle_cv_64,7.036208353134915,6.564460277241474,20.639934046215068,0,0.0
20268004,1,sco_reset_ce,5.358493166912526,5.036363971327484,18.687269658306356,36,0.0
20268004,1,sco_reset_ucb,5.91133048831508,4.261359278876892,16.613269127136594,38,0.0
20268004,2,true,0.0,0.0,0.0,0,0.0
20268004,2,max_age,13.203257002637038,11.0137213295734,102.94440196276807,0,0.0
20268004,2,cumulative_ce,4.140056164920525,6.202332945909716,41.07050995134934,0,0.0
20268004,2,cumulative_ucb_cv,4.704522441660497,5.975884201570042,41.64845115276333,0,0.0
20268004,2,sw_whittle_cv_64,4.381666048817756,5.17816528689728,36.75586096869304,0,0.0
20268004,2,sco_reset_ce,2.1950618335303265,2.132934698733857,22.182519987873953,77,197.0
20268004,2,sco_reset_ucb,3.412187529259697,3.170578517497458,29.223664252377272,76,198.0
20268004,3,true,0.0,0.0,0.0,0,0.0
20268004,3,max_age,10.530722100697531,10.429296469614407,132.84541718758086,0,0.0
20268004,3,cumulative_ce,2.648514405670471,4.396620221986547,39.549598262214374,0,0.0
20268004,3,cumulative_ucb_cv,3.4788324730346156,4.134283762431135,47.74813521780212,0,0.0
20268004,3,sw_whittle_cv_64,3.185465186638453,3.4746551741585865,43.02009317806721,0,0.0
20268004,3,sco_reset_ce,1.2416202804689136,1.2854680126652973,18.466609430052465,110,188.0
20268004,3,sco_reset_ucb,2.5958201551220306,2.2054666140634005,34.199703273147705,111,177.0
20268005,1,true,0.0,0.0,0.0,0,0.0
20268005,1,max_age,28.42119279558599,22.3714375383299,97.1676563520403,0,0.0
20268005,1,cumulative_ce,5.871637549967951,10.35224115333498,31.22475065275441,0,0.0
20268005,1,cumulative_ucb_cv,5.865077444348909,7.306085865036871,24.44643685395272,0,0.0
20268005,1,sw_whittle_cv_64,4.821006312350962,4.990212660241089,20.56372877835542,0,0.0
20268005,1,sco_reset_ce,2.341002159214761,2.8333727115328,14.393919186126922,35,0.0
20268005,1,sco_reset_ucb,3.7494297539585606,2.815261401382263,15.874326933246113,34,0.0
20268005,2,true,0.0,0.0,0.0,0,0.0
20268005,2,max_age,13.029888111950916,11.878070999020856,100.36532356146964,0,0.0
20268005,2,cumulative_ce,3.1711751243951425,5.451432300432619,30.781707275308115,0,0.0
20268005,2,cumulative_ucb_cv,3.5049291849165556,4.547881004194632,32.69915068265349,0,0.0
20268005,2,sw_whittle_cv_64,2.8160523313510097,3.1580216267496244,27.288900968105608,0,0.0
20268005,2,sco_reset_ce,1.1706784206787946,1.3225711366928516,12.410788747481666,64,133.0
20268005,2,sco_reset_ucb,2.271654981480725,1.913992554014643,21.422257200141765,64,125.0
20268005,3,true,0.0,0.0,0.0,0,0.0
20268005,3,max_age,9.669625538735655,9.883478287001275,126.79400076930042,0,0.0
20268005,3,cumulative_ce,2.4480064142522515,4.918103382290184,39.28948839738948,0,0.0
20268005,3,cumulative_ucb_cv,2.8447356793270373,4.269992394644179,39.09732672487401,0,0.0
20268005,3,sw_whittle_cv_64,2.2861356771612606,2.94204271342931,33.05808450691416,0,0.0
20268005,3,sco_reset_ce,0.9969758296392073,1.3914570846689844,18.398394488607714,126,107.0
20268005,3,sco_reset_ucb,1.6801132385328266,1.6239641208141697,24.202701619993835,124,104.0
20268006,1,true,0.0,0.0,0.0,0,0.0
20268006,1,max_age,29.427223956180075,25.39333643329012,99.45002264311793,0,0.0
20268006,1,cumulative_ce,6.383630338534307,10.032225035338886,28.651433010525214,0,0.0
20268006,1,cumulative_ucb_cv,9.12162619843363,10.755401896382317,31.665658590110592,0,0.0
20268006,1,sw_whittle_cv_64,8.652406157212672,9.579553901808252,28.977052570998566,0,0.0
20268006,1,sco_reset_ce,3.3453672930749856,3.0201432997471684,15.564002872036962,37,0.0
20268006,1,sco_reset_ucb,6.9504076439525715,5.697665353520226,22.48483881376471,38,0.0
20268006,2,true,0.0,0.0,0.0,0,0.0
20268006,2,max_age,15.760118771252163,13.237489502466005,128.52833562078283,0,0.0
20268006,2,cumulative_ce,2.8468219607706455,4.444256069617469,30.58190936074823,0,0.0
20268006,2,cumulative_ucb_cv,3.8513328971442666,4.311240391344439,37.907929063909144,0,0.0
20268006,2,sw_whittle_cv_64,3.5553931179195195,3.6686150424220516,34.878533236543866,0,0.0
20268006,2,sco_reset_ce,1.431511047837003,1.4673182125116757,16.599099849392875,57,125.0
20268006,2,sco_reset_ucb,2.873489006067448,2.275009514613213,27.762025629638078,58,123.0
20268006,3,true,0.0,0.0,0.0,0,0.0
20268006,3,max_age,9.954725343264855,9.21356548519473,134.71080730618797,0,0.0
20268006,3,cumulative_ce,2.4444979096219064,4.364071812557707,37.18759338338483,0,0.0
20268006,3,cumulative_ucb_cv,3.3848202006296457,4.287162831652246,49.804628658753984,0,0.0
20268006,3,sw_whittle_cv_64,2.8987386551655616,3.167275667995251,43.01756993850985,0,0.0
20268006,3,sco_reset_ce,1.115786732563323,1.4448889963482703,15.659561668316059,109,220.0
20268006,3,sco_reset_ucb,2.1737834696779146,1.6909903570123785,32.25512263028308,107,148.0
20268007,1,true,0.0,0.0,0.0,0,0.0
20268007,1,max_age,37.699300138418266,32.566633392393044,121.75961961932491,0,0.0
20268007,1,cumulative_ce,6.350789523361605,10.900055505595907,31.370917830555758,0,0.0
20268007,1,cumulative_ucb_cv,5.821144046392518,8.088164500708,25.33597778720123,0,0.0
20268007,1,sw_whittle_cv_64,4.735318338470207,5.8610452120482215,20.108637040716985,0,0.0
20268007,1,sco_reset_ce,2.786663730897909,3.81208620213635,15.711374260402573,45,0.0
20268007,1,sco_reset_ucb,3.552562046703178,3.6850704088967516,14.93092255605959,44,0.0
20268007,2,true,0.0,0.0,0.0,0,0.0
20268007,2,max_age,19.331846986703642,16.353879017313147,166.60290777361604,0,0.0
20268007,2,cumulative_ce,2.644308606396784,5.05101117136999,27.672860128876536,0,0.0
20268007,2,cumulative_ucb_cv,3.941133650302297,5.22239153633835,39.26479498921361,0,0.0
20268007,2,sw_whittle_cv_64,3.2478317646506993,3.6643791198289977,32.499886169210015,0,0.0
20268007,2,sco_reset_ce,0.8855185864525605,1.2297248642740233,9.85222644847121,59,172.0
20268007,2,sco_reset_ucb,2.570585448087753,2.3617067329503474,25.4487048649639,58,165.0
20268007,3,true,0.0,0.0,0.0,0,0.0
20268007,3,max_age,11.159254852927138,10.87967564203402,159.60585526233507,0,0.0
20268007,3,cumulative_ce,1.6351999816410112,2.9104251125329386,26.09929240974957,0,0.0
20268007,3,cumulative_ucb_cv,2.6666108582809653,3.421957403159237,41.571621820377786,0,0.0
20268007,3,sw_whittle_cv_64,2.2154697039087567,2.3838884280013852,33.52900253957276,0,0.0
20268007,3,sco_reset_ce,0.6950425888198053,0.8510814642356535,11.399231844571617,97,151.0
20268007,3,sco_reset_ucb,1.9017731698828033,1.679127000416597,28.605344280144067,96,152.0
20268008,1,true,0.0,0.0,0.0,0,0.0
20268008,1,max_age,33.81081888467002,25.029434507501165,104.31334044949288,0,0.0
20268008,1,cumulative_ce,8.631866528668963,13.791557996215653,39.783189818067804,0,0.0
20268008,1,cumulative_ucb_cv,7.066985988064495,8.155182013259516,24.951612278483,0,0.0
20268008,1,sw_whittle_cv_64,6.294548205675437,6.40021492066768,21.55956424517794,0,0.0
20268008,1,sco_reset_ce,4.4141629411281915,4.861103565309026,22.394761392927787,41,0.0
20268008,1,sco_reset_ucb,4.852724808055736,3.488690327251703,16.29688705743846,41,0.0
20268008,2,true,0.0,0.0,0.0,0,0.0
20268008,2,max_age,16.32987134756091,13.653840583844701,135.76378483550755,0,0.0
20268008,2,cumulative_ce,2.655745982877311,3.9722613217091025,28.898140226239953,0,0.0
20268008,2,cumulative_ucb_cv,3.3326032013256848,3.5362837465633787,33.92466249450827,0,0.0
20268008,2,sw_whittle_cv_64,3.0647063143585562,2.831042784964338,30.478456489524216,0,0.0
20268008,2,sco_reset_ce,1.4187259917788686,1.4438164930964947,15.6741923618007,52,165.0
20268008,2,sco_reset_ucb,2.4723254119496607,1.7233288723549234,24.57610667586347,51,164.0
20268008,3,true,0.0,0.0,0.0,0,0.0
20268008,3,max_age,7.750379384804712,5.985197750371113,106.47748822073639,0,0.0
20268008,3,cumulative_ce,2.470616384482799,4.745482915091364,42.02147036479318,0,0.0
20268008,3,cumulative_ucb_cv,2.783154765166257,3.7837013397100385,43.2167046985335,0,0.0
20268008,3,sw_whittle_cv_64,2.241055911400686,2.531424918636205,34.75175790946081,0,0.0
20268008,3,sco_reset_ce,0.9918210679434603,1.5384613312506346,18.084354480366734,115,150.0
20268008,3,sco_reset_ucb,1.590754360879354,1.1851530184313008,24.478019665781815,114,151.0
20268009,1,true,0.0,0.0,0.0,0,0.0
20268009,1,max_age,29.228182521030206,23.875331744407244,112.82111885848268,0,0.0
20268009,1,cumulative_ce,9.169007517377299,14.81107701781673,58.92234475217195,0,0.0
20268009,1,cumulative_ucb_cv,8.193432009765178,8.19790016198732,33.919607800836246,0,0.0
20268009,1,sw_whittle_cv_64,7.495693641633055,6.533406269959757,29.491277086131007,0,0.0
20268009,1,sco_reset_ce,4.803205189362175,5.129304860543393,31.039235368388677,40,0.0
20268009,1,sco_reset_ucb,6.349997321292305,4.1527417025921665,23.941015858190994,41,0.0
20268009,2,true,0.0,0.0,0.0,0,0.0
20268009,2,max_age,14.473716605418351,13.132647689311217,110.72163782299623,0,0.0
20268009,2,cumulative_ce,3.4710138117374116,5.922320157910665,33.843452136743025,0,0.0
20268009,2,cumulative_ucb_cv,4.627158881852317,5.577101664514639,39.76831301477401,0,0.0
20268009,2,sw_whittle_cv_64,3.828503038080672,3.747013880150229,33.01228718368234,0,0.0
20268009,2,sco_reset_ce,1.5322614108448374,1.588957777638783,16.313226575744658,65,111.0
20268009,2,sco_reset_ucb,3.1424958431934438,2.253748143341366,26.890554182992062,66,89.0
20268009,3,true,0.0,0.0,0.0,0,0.0
20268009,3,max_age,9.827349417645987,10.81690720902913,136.51778088945622,0,0.0
20268009,3,cumulative_ce,1.6967576593103162,2.836470946598296,26.729783663373645,0,0.0
20268009,3,cumulative_ucb_cv,2.447206098091559,3.116677065513518,36.656925241304364,0,0.0
20268009,3,sw_whittle_cv_64,2.1580579486299714,2.542369956519519,32.226361307389034,0,0.0
20268009,3,sco_reset_ce,0.8621130143200539,1.075766334868128,13.478802281608285,98,156.0
20268009,3,sco_reset_ucb,1.689225535013411,1.4608269748329572,25.8376590622465,101,153.0
20268010,1,true,0.0,0.0,0.0,0,0.0
20268010,1,max_age,34.0198237179635,27.149915013419296,101.46316182091878,0,0.0
20268010,1,cumulative_ce,8.880903610203983,12.27624389059216,39.47477299882656,0,0.0
20268010,1,cumulative_ucb_cv,7.274431862383013,9.2054548012297,25.959971136897916,0,0.0
20268010,1,sw_whittle_cv_64,6.201555072965753,6.881842218724192,21.856839234447477,0,0.0
20268010,1,sco_reset_ce,5.2957065483079155,4.760020982540302,25.838316086904346,44,0.0
20268010,1,sco_reset_ucb,4.873273920746829,4.061206492895453,16.5342591796594,45,0.0
20268010,2,true,0.0,0.0,0.0,0,0.0
20268010,2,max_age,16.878625118844592,14.438251691542757,112.30979313826357,0,0.0
20268010,2,cumulative_ce,4.058469595632092,5.531816822558804,37.64413246721875,0,0.0
20268010,2,cumulative_ucb_cv,4.39308977161823,5.043865889965227,34.49079818242829,0,0.0
20268010,2,sw_whittle_cv_64,3.9889632857812662,4.0924045272780205,29.73400805247802,0,0.0
20268010,2,sco_reset_ce,2.1378601183004333,1.4463127259805697,21.394617441752402,75,225.0
20268010,2,sco_reset_ucb,3.11933843023745,2.4243092402994995,23.111484359656583,74,163.0
20268010,3,true,0.0,0.0,0.0,0,0.0
20268010,3,max_age,11.163195622841826,10.323568191212845,129.92654374275756,0,0.0
20268010,3,cumulative_ce,2.259248661043356,3.233561304962496,33.73173529496626,0,0.0
20268010,3,cumulative_ucb_cv,2.7043284301203343,3.213210726694671,34.739821619829854,0,0.0
20268010,3,sw_whittle_cv_64,2.3327695209729713,2.4129576488113704,29.684504378437616,0,0.0
20268010,3,sco_reset_ce,1.2239104460609052,0.9193163219830325,19.594177038624775,99,140.0
20268010,3,sco_reset_ucb,1.7864296750482012,1.1798387234349728,23.25867441352232,102,136.0
20268011,1,true,0.0,0.0,0.0,0,0.0
20268011,1,max_age,29.098155218715263,23.907599041546106,99.49442242095947,0,0.0
20268011,1,cumulative_ce,8.109165197587886,13.478663137186874,41.048206966746804,0,0.0
20268011,1,cumulative_ucb_cv,6.355796891364674,8.752671786830696,25.34825901294252,0,0.0
20268011,1,sw_whittle_cv_64,5.029788077807924,5.81753231285787,20.10230146464594,0,0.0
20268011,1,sco_reset_ce,3.623794980894024,4.143554329449873,20.367897323822284,41,0.0
20268011,1,sco_reset_ucb,3.841394941859594,3.1785220606579125,14.909890762429235,41,0.0
20268011,2,true,0.0,0.0,0.0,0,0.0
20268011,2,max_age,13.558355500452912,9.726586286695198,108.36820624201735,0,0.0
20268011,2,cumulative_ce,4.080704524955325,7.583959326171119,41.46360837368459,0,0.0
20268011,2,cumulative_ucb_cv,4.043660069340982,5.274865379584764,38.192181761631765,0,0.0
20268011,2,sw_whittle_cv_64,3.3783398710778343,3.7567392380777163,32.623407896403705,0,0.0
20268011,2,sco_reset_ce,1.7572831238671427,2.427925430009925,20.27343026639942,82,125.0
20268011,2,sco_reset_ucb,2.6704211110886,2.110107075912182,25.55667126579866,83,137.0
20268011,3,true,0.0,0.0,0.0,0,0.0
20268011,3,max_age,9.090273819565342,6.949835135534832,125.48702256461087,0,0.0
20268011,3,cumulative_ce,2.68427463441176,4.5004576497610085,39.83349686955551,0,0.0
20268011,3,cumulative_ucb_cv,3.355456130782214,3.8590267253238277,45.25914596934815,0,0.0
20268011,3,sw_whittle_cv_64,2.9297674553738937,2.9181225134516655,40.0845992300377,0,0.0
20268011,3,sco_reset_ce,1.4999402682274454,1.7412876036798086,22.815543275836507,114,159.0
20268011,3,sco_reset_ucb,2.4296419784957446,1.7259359420700282,33.06279092348986,117,155.0
