seed,family,success_probability,delay_slots,capacity,capacity_ratio,method,frozen_inflight_beta,post_cost,total_cost,reference_post_cost,reference_total_cost,post_ratio_to_reference,total_ratio_to_reference,delivery_rate,redundant_attempt_rate,max_inflight_count,detected_fraction,calendar_delay,observation_delay
20261008,capacity,0.9,1,8,0.4,sco_reset_ucb,16.0,99.89251690077174,107.06564004964969,95.55972038341606,102.37128086634561,1.0453412431511009,1.04585621224602,0.89328125,0.5368359375,2,0.9117647058823529,23.06451612903226,7.225806451612903
20261008,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,16.0,99.50935383693538,106.83992813854194,95.55972038341606,102.37128086634561,1.0413315718973655,1.043651375995095,0.893515625,0.5311328125,2,0.9705882352941176,21.484848484848484,7.393939393939394
20261008,capacity,0.9,1,8,0.4,inflight_sco_ucb,16.0,75.351843863974,82.106648084082,95.55972038341606,102.37128086634561,0.7885314394144141,0.8020476777200745,0.8937890625,0.0578125,2,0.9411764705882353,23.0,7.375
20261009,delay,0.9,0,4,0.2,true,16.0,118.05033171139269,126.35915740640658,118.05033171139269,126.35915740640658,1.0,1.0,0.902578125,0.0,1,nan,nan,nan
20261009,delay,0.9,0,4,0.2,sco_reset_ucb,16.0,121.21834351449144,131.6140883888353,118.05033171139269,126.35915740640658,1.026836110980559,1.0415872588128092,0.903203125,0.0,1,0.9117647058823529,41.774193548387096,7.483870967741935
20261009,delay,0.9,0,4,0.2,ps_forced_reset_ucb,16.0,123.3359959817441,133.93398470241473,118.05033171139269,126.35915740640658,1.0447746668198588,1.0599468012567177,0.90328125,0.0,1,0.9117647058823529,40.61290322580645,7.451612903225806
20261009,delay,0.9,0,4,0.2,inflight_sco_ucb,16.0,121.21834351449144,131.6140883888353,118.05033171139269,126.35915740640658,1.026836110980559,1.0415872588128092,0.903203125,0.0,1,0.9117647058823529,41.774193548387096,7.483870967741935
20261009,delay,0.9,1,4,0.2,true,16.0,488.8164472026614,514.7588241811027,488.8164472026614,514.7588241811027,1.0,1.0,0.901015625,0.52015625,2,nan,nan,nan
20261009,delay,0.9,1,4,0.2,sco_reset_ucb,16.0,508.665036664058,546.9066271076734,488.8164472026614,514.7588241811027,1.0406054042882225,1.0624521648127405,0.901953125,0.52171875,2,0.9117647058823529,42.96774193548387,7.645161290322581
20261009,delay,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,501.86491065932603,543.3182991885615,488.8164472026614,514.7588241811027,1.02669399430264,1.0554812732989907,0.902109375,0.511640625,2,0.9117647058823529,40.96774193548387,7.483870967741935
20261009,delay,0.9,1,4,0.2,inflight_sco_ucb,16.0,211.37439935327697,232.0940768388113,488.8164472026614,514.7588241811027,0.4324208004106743,0.45087925827796177,0.9025,0.003203125,2,0.9117647058823529,42.064516129032256,7.451612903225806
20261009,delay,0.9,3,4,0.2,true,16.0,2612.011078788307,2710.213988533682,2612.011078788307,2710.213988533682,1.0,1.0,0.899609375,0.751328125,4,nan,nan,nan
20261009,delay,0.9,3,4,0.2,sco_reset_ucb,16.0,2757.698076263555,2946.7737368694493,2612.011078788307,2710.213988533682,1.0557757961512289,1.0872845278404581,0.90015625,0.753046875,4,0.9411764705882353,39.75,7.46875
20261009,delay,0.9,3,4,0.2,ps_forced_reset_ucb,16.0,2622.547473288563,2807.6688747422454,2612.011078788307,2710.213988533682,1.004033824582836,1.0359583732579323,0.899765625,0.74234375,4,0.9117647058823529,44.74193548387097,7.354838709677419
20261009,delay,0.9,3,4,0.2,inflight_sco_ucb,16.0,572.4244397886124,625.8157346115994,2612.011078788307,2710.213988533682,0.21915084680810618,0.23091008210395483,0.900078125,0.10265625,4,0.9411764705882353,44.71875,7.34375
20261009,delay,0.9,5,4,0.2,true,16.0,7761.846913791021,7878.735765111593,7761.846913791021,7878.735765111593,1.0,1.0,0.896640625,0.832265625,6,nan,nan,nan
20261009,delay,0.9,5,4,0.2,sco_reset_ucb,16.0,8238.108401771917,8585.653253444782,7761.846913791021,7878.735765111593,1.0613592993098961,1.0897247362278022,0.89703125,0.832890625,6,0.9117647058823529,49.935483870967744,7.451612903225806
20261009,delay,0.9,5,4,0.2,ps_forced_reset_ucb,16.0,7444.636886882077,7875.649419595355,7761.846913791021,7878.735765111593,0.959132145939991,0.9996082689395543,0.89734375,0.82296875,6,0.9117647058823529,46.96774193548387,7.483870967741935
20261009,delay,0.9,5,4,0.2,inflight_sco_ucb,16.0,1274.0757990319453,1379.3223771677979,7761.846913791021,7878.735765111593,0.1641459581956203,0.1750689981602983,0.8971875,0.44859375,6,0.9117647058823529,46.645161290322584,7.387096774193548
20261009,capacity,0.9,1,2,0.1,true,16.0,2795.8194639342146,2906.992088321968,2795.8194639342146,2906.992088321968,1.0,1.0,0.8975,0.51734375,2,nan,nan,nan
20261009,capacity,0.9,1,2,0.1,sco_reset_ucb,16.0,3023.6590311850046,3175.5566370538336,2795.8194639342146,2906.992088321968,1.0814929469480763,1.0923857171165856,0.89703125,0.5184375,2,0.9411764705882353,84.375,7.59375
20261009,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,16.0,2935.617517893197,3077.6751442756213,2795.8194639342146,2906.992088321968,1.0500025326250007,1.0587146613296008,0.8978125,0.50484375,2,0.9411764705882353,93.03125,8.0
20261009,capacity,0.9,1,2,0.1,inflight_sco_ucb,16.0,825.2450829026556,871.7537351127205,2795.8194639342146,2906.992088321968,0.2951710915344259,0.29988170198837094,0.89671875,0.0,1,0.9117647058823529,81.38709677419355,7.290322580645161
20261009,capacity,0.9,1,4,0.2,true,16.0,488.8164472026614,514.7588241811027,488.8164472026614,514.7588241811027,1.0,1.0,0.901015625,0.52015625,2,nan,nan,nan
20261009,capacity,0.9,1,4,0.2,sco_reset_ucb,16.0,508.665036664058,546.9066271076734,488.8164472026614,514.7588241811027,1.0406054042882225,1.0624521648127405,0.901953125,0.52171875,2,0.9117647058823529,42.96774193548387,7.645161290322581
20261009,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,501.86491065932603,543.3182991885615,488.8164472026614,514.7588241811027,1.02669399430264,1.0554812732989907,0.902109375,0.511640625,2,0.9117647058823529,40.96774193548387,7.483870967741935
20261009,capacity,0.9,1,4,0.2,inflight_sco_ucb,16.0,211.37439935327697,232.0940768388113,488.8164472026614,514.7588241811027,0.4324208004106743,0.45087925827796177,0.9025,0.003203125,2,0.9117647058823529,42.064516129032256,7.451612903225806
20261009,capacity,0.9,1,8,0.4,true,16.0,121.68240020328827,129.30050593011768,121.68240020328827,129.30050593011768,1.0,1.0,0.900078125,0.5373046875,2,nan,nan,nan
20261009,capacity,0.9,1,8,0.4,sco_reset_ucb,16.0,124.86605293431404,133.2041501026821,121.68240020328827,129.30050593011768,1.0261636253534365,1.030190478718422,0.8999609375,0.52921875,2,0.9117647058823529,23.06451612903226,7.483870967741935
20261009,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,16.0,125.05028851353879,133.43452538137157,121.68240020328827,129.30050593011768,1.0276776945936632,1.0319721831056732,0.900078125,0.525390625,2,0.9117647058823529,22.129032258064516,7.516129032258065
20261009,capacity,0.9,1,8,0.4,inflight_sco_ucb,16.0,94.27928791330922,101.36235372368043,121.68240020328827,129.30050593011768,0.7747980624626228,0.7839285159368454,0.900078125,0.05375,2,0.8529411764705882,22.06896551724138,7.413793103448276
20261010,delay,0.9,0,4,0.2,true,16.0,106.42303316855251,110.57521806422751,106.42303316855251,110.57521806422751,1.0,1.0,0.896875,0.0,1,nan,nan,nan
20261010,delay,0.9,0,4,0.2,sco_reset_ucb,16.0,112.00330240474734,118.31404312742896,106.42303316855251,110.57521806422751,1.0524347885044474,1.0699869753700721,0.896875,0.0,1,1.0,41.432432432432435,7.378378378378378
20261010,delay,0.9,0,4,0.2,ps_forced_reset_ucb,16.0,113.9637523147849,119.9311457265608,106.42303316855251,110.57521806422751,1.0708560818247814,1.0846114330690164,0.896875,0.0,1,1.0,41.648648648648646,7.4324324324324325
20261010,delay,0.9,0,4,0.2,inflight_sco_ucb,16.0,112.00330240474734,118.31404312742896,106.42303316855251,110.57521806422751,1.0524347885044474,1.0699869753700721,0.896875,0.0,1,1.0,41.432432432432435,7.378378378378378
20261010,delay,0.9,1,4,0.2,true,16.0,425.8809520170098,442.7585810040197,425.8809520170098,442.7585810040197,1.0,1.0,0.89625,0.52015625,2,nan,nan,nan
20261010,delay,0.9,1,4,0.2,sco_reset_ucb,16.0,464.26391944007486,486.45582794770644,425.8809520170098,442.7585810040197,1.0901260487027653,1.098693167831094,0.89578125,0.521171875,2,1.0,42.351351351351354,7.486486486486487
20261010,delay,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,459.30037892929624,484.2880184034284,425.8809520170098,442.7585810040197,1.0784712881710465,1.0937970243405213,0.89609375,0.512734375,2,1.0,42.13513513513514,7.54054054054054
20261010,delay,0.9,1,4,0.2,inflight_sco_ucb,16.0,196.40912920442793,206.62350481556348,425.8809520170098,442.7585810040197,0.46118317401662823,0.4666730667241153,0.895703125,0.002421875,2,1.0,41.78378378378378,7.378378378378378
20261010,delay,0.9,3,4,0.2,true,16.0,2310.799728565733,2352.371456776991,2310.799728565733,2352.371456776991,1.0,1.0,0.893828125,0.752265625,4,nan,nan,nan
20261010,delay,0.9,3,4,0.2,sco_reset_ucb,16.0,2511.174455637668,2619.401812409913,2310.799728565733,2352.371456776991,1.0867122860518525,1.1135153867233123,0.89359375,0.753203125,4,0.972972972972973,44.72222222222222,7.444444444444445
20261010,delay,0.9,3,4,0.2,ps_forced_reset_ucb,16.0,2373.301060975761,2485.304468918844,2310.799728565733,2352.371456776991,1.0270474899392608,1.0565102130273192,0.893671875,0.7428125,4,1.0,44.86486486486486,7.486486486486487
20261010,delay,0.9,3,4,0.2,inflight_sco_ucb,16.0,528.7168019276135,554.2595659038825,2310.799728565733,2352.371456776991,0.2288025203533226,0.23561736574685332,0.89359375,0.100859375,4,0.972972972972973,44.111111111111114,7.416666666666667
20261010,delay,0.9,5,4,0.2,true,16.0,6647.140087875563,6754.093417493894,6647.140087875563,6754.093417493894,1.0,1.0,0.89125,0.831484375,6,nan,nan,nan
20261010,delay,0.9,5,4,0.2,sco_reset_ucb,16.0,7427.388999469204,7652.711913347077,6647.140087875563,6754.093417493894,1.1173811445642345,1.133047981469379,0.892109375,0.833359375,6,1.0,50.567567567567565,7.378378378378378
20261010,delay,0.9,5,4,0.2,ps_forced_reset_ucb,16.0,6821.273575244085,7016.957114972212,6647.140087875563,6754.093417493894,1.0261967530496525,1.0389191681591894,0.89109375,0.822734375,6,0.972972972972973,48.02777777777778,7.305555555555555
20261010,delay,0.9,5,4,0.2,inflight_sco_ucb,16.0,1151.6890196892127,1217.6621837344965,6647.140087875563,6754.093417493894,0.1732608316454625,0.18028506691669507,0.891640625,0.427578125,6,0.9459459459459459,44.457142857142856,7.114285714285714
20261010,capacity,0.9,1,2,0.1,true,16.0,2423.3329402214003,2465.7386169398496,2423.3329402214003,2465.7386169398496,1.0,1.0,0.89390625,0.513125,2,nan,nan,nan
20261010,capacity,0.9,1,2,0.1,sco_reset_ucb,16.0,2717.9662590571006,2792.554132618381,2423.3329402214003,2465.7386169398496,1.1215818569316283,1.1325426439904371,0.8940625,0.51578125,2,0.918918918918919,83.79411764705883,7.470588235294118
20261010,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,16.0,2684.7364808533566,2757.9121549394326,2423.3329402214003,2465.7386169398496,1.107869429038535,1.1184933131161283,0.89453125,0.5059375,2,0.972972972972973,84.69444444444444,7.472222222222222
20261010,capacity,0.9,1,2,0.1,inflight_sco_ucb,16.0,748.4424270990996,770.0583294943185,2423.3329402214003,2465.7386169398496,0.3088483693993449,0.3123033091196072,0.89375,0.0,1,0.918918918918919,84.05882352941177,7.5588235294117645
20261010,capacity,0.9,1,4,0.2,true,16.0,425.8809520170098,442.7585810040197,425.8809520170098,442.7585810040197,1.0,1.0,0.89625,0.52015625,2,nan,nan,nan
20261010,capacity,0.9,1,4,0.2,sco_reset_ucb,16.0,464.26391944007486,486.45582794770644,425.8809520170098,442.7585810040197,1.0901260487027653,1.098693167831094,0.89578125,0.521171875,2,1.0,42.351351351351354,7.486486486486487
20261010,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,459.30037892929624,484.2880184034284,425.8809520170098,442.7585810040197,1.0784712881710465,1.0937970243405213,0.89609375,0.512734375,2,1.0,42.13513513513514,7.54054054054054
20261010,capacity,0.9,1,4,0.2,inflight_sco_ucb,16.0,196.40912920442793,206.62350481556348,425.8809520170098,442.7585810040197,0.46118317401662823,0.4666730667241153,0.895703125,0.002421875,2,1.0,41.78378378378378,7.378378378378378
20261010,capacity,0.9,1,8,0.4,true,16.0,108.3630013604897,112.40543883630184,108.3630013604897,112.40543883630184,1.0,1.0,0.897109375,0.54375,2,nan,nan,nan
20261010,capacity,0.9,1,8,0.4,sco_reset_ucb,16.0,111.38341047663418,117.07226978858768,108.3630013604897,112.40543883630184,1.0278730662516122,1.0415178393554625,0.8969140625,0.527421875,2,0.9459459459459459,21.085714285714285,7.371428571428571
20261010,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,16.0,111.7068457830423,117.56709896420622,108.3630013604897,112.40543883630184,1.0308578055292938,1.0459200211425836,0.896640625,0.5241796875,2,0.972972972972973,21.38888888888889,7.444444444444445
20261010,capacity,0.9,1,8,0.4,inflight_sco_ucb,16.0,84.74197686752673,88.92069147435386,108.3630013604897,112.40543883630184,0.782019469778405,0.7910710762301345,0.8966015625,0.05109375,2,0.9459459459459459,21.8,7.428571428571429
20261011,delay,0.9,0,4,0.2,true,16.0,110.26640898467379,120.08782936066368,110.26640898467379,120.08782936066368,1.0,1.0,0.89625,0.0,1,nan,nan,nan
20261011,delay,0.9,0,4,0.2,sco_reset_ucb,16.0,116.48515776242427,126.26903000512529,110.26640898467379,120.08782936066368,1.0563974907228078,1.0514723321869481,0.895703125,0.0,1,0.9428571428571428,40.57575757575758,7.363636363636363
20261011,delay,0.9,0,4,0.2,ps_forced_reset_ucb,16.0,118.493486310126,128.2207775489294,110.26640898467379,120.08782936066368,1.0746109118924487,1.0677249995404594,0.895625,0.0,1,0.9714285714285714,40.23529411764706,7.323529411764706
20261011,delay,0.9,0,4,0.2,inflight_sco_ucb,16.0,116.48515776242427,126.26903000512529,110.26640898467379,120.08782936066368,1.0563974907228078,1.0514723321869481,0.895703125,0.0,1,0.9428571428571428,40.57575757575758,7.363636363636363
20261011,delay,0.9,1,4,0.2,true,16.0,451.7073672976047,486.9681116480152,451.7073672976047,486.9681116480152,1.0,1.0,0.895,0.521640625,2,nan,nan,nan
20261011,delay,0.9,1,4,0.2,sco_reset_ucb,16.0,481.57699870038533,520.0352223571621,451.7073672976047,486.9681116480152,1.066126066487424,1.0679040576132182,0.894609375,0.523359375,2,0.9428571428571428,41.09090909090909,7.484848484848484
20261011,delay,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,482.68488691572156,520.0741766398048,451.7073672976047,486.9681116480152,1.0685787345100075,1.067984051111172,0.894609375,0.5140625,2,0.9142857142857143,41.5625,7.40625
20261011,delay,0.9,1,4,0.2,inflight_sco_ucb,16.0,203.40750682826305,222.30213607265418,451.7073672976047,486.9681116480152,0.4503081453932745,0.4565024500687143,0.894609375,0.00296875,2,0.9428571428571428,42.15151515151515,7.484848484848484
20261011,delay,0.9,3,4,0.2,true,16.0,2409.9007285460984,2560.2960638946965,2409.9007285460984,2560.2960638946965,1.0,1.0,0.8925,0.751875,4,nan,nan,nan
20261011,delay,0.9,3,4,0.2,sco_reset_ucb,16.0,2591.221202395949,2762.8820751912435,2409.9007285460984,2560.2960638946965,1.0752398103797587,1.0791260097429416,0.891953125,0.753203125,4,0.9428571428571428,42.515151515151516,7.454545454545454
20261011,delay,0.9,3,4,0.2,ps_forced_reset_ucb,16.0,2484.7356077877103,2644.6426879334754,2409.9007285460984,2560.2960638946965,1.0310530962355284,1.0329440900324909,0.892265625,0.743203125,4,0.9428571428571428,42.81818181818182,7.545454545454546
20261011,delay,0.9,3,4,0.2,inflight_sco_ucb,16.0,545.0646222964622,599.0940232567375,2409.9007285460984,2560.2960638946965,0.22617720964186835,0.23399404143339647,0.892265625,0.1128125,4,0.9428571428571428,42.36363636363637,7.212121212121212
20261011,delay,0.9,5,4,0.2,true,16.0,7059.378158251346,7359.486301527766,7059.378158251346,7359.486301527766,1.0,1.0,0.890859375,0.832109375,6,nan,nan,nan
20261011,delay,0.9,5,4,0.2,sco_reset_ucb,16.0,7685.804136175049,8106.640970913419,7059.378158251346,7359.486301527766,1.0887367079480657,1.1015226659543547,0.889609375,0.83359375,6,0.9714285714285714,48.0,7.470588235294118
20261011,delay,0.9,5,4,0.2,ps_forced_reset_ucb,16.0,7134.769240000657,7503.230598268828,7059.378158251346,7359.486301527766,1.0106795641286324,1.019531838344644,0.89,0.822890625,6,0.9428571428571428,46.484848484848484,7.181818181818182
20261011,delay,0.9,5,4,0.2,inflight_sco_ucb,16.0,1198.7860864299782,1327.9319290930084,7059.378158251346,7359.486301527766,0.16981468616025033,0.18043812770156814,0.890390625,0.436875,6,0.9428571428571428,45.666666666666664,7.484848484848484
20261011,capacity,0.9,1,2,0.1,true,16.0,2562.6307570637555,2723.835570001165,2562.6307570637555,2723.835570001165,1.0,1.0,0.89328125,0.5171875,2,nan,nan,nan
20261011,capacity,0.9,1,2,0.1,sco_reset_ucb,16.0,2820.2246202675196,2977.4892784587046,2562.6307570637555,2723.835570001165,1.100519305207635,1.0931237227574024,0.89515625,0.518125,2,0.9142857142857143,75.6875,7.46875
20261011,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,16.0,2699.6188445708885,2922.9809561369098,2562.6307570637555,2723.835570001165,1.0534560381473346,1.0731121174600344,0.89515625,0.5053125,2,0.8285714285714286,76.27586206896552,7.241379310344827
20261011,capacity,0.9,1,2,0.1,inflight_sco_ucb,16.0,746.1862304631948,817.0189968602518,2562.6307570637555,2723.835570001165,0.29117976844942334,0.2999516585576795,0.895,0.0,1,0.8571428571428571,77.36666666666666,7.4
20261011,capacity,0.9,1,4,0.2,true,16.0,451.7073672976047,486.9681116480152,451.7073672976047,486.9681116480152,1.0,1.0,0.895,0.521640625,2,nan,nan,nan
20261011,capacity,0.9,1,4,0.2,sco_reset_ucb,16.0,481.57699870038533,520.0352223571621,451.7073672976047,486.9681116480152,1.066126066487424,1.0679040576132182,0.894609375,0.523359375,2,0.9428571428571428,41.09090909090909,7.484848484848484
20261011,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,16.0,482.68488691572156,520.0741766398048,451.7073672976047,486.9681116480152,1.0685787345100075,1.067984051111172,0.894609375,0.5140625,2,0.9142857142857143,41.5625,7.40625
20261011,capacity,0.9,1,4,0.2,inflight_sco_ucb,16.0,203.40750682826305,222.30213607265418,451.7073672976047,486.9681116480152,0.4503081453932745,0.4565024500687143,0.894609375,0.00296875,2,0.9428571428571428,42.15151515151515,7.484848484848484
20261011,capacity,0.9,1,8,0.4,true,16.0,111.38473328655104,122.4618096761407,111.38473328655104,122.4618096761407,1.0,1.0,0.8959375,0.542890625,2,nan,nan,nan
20261011,capacity,0.9,1,8,0.4,sco_reset_ucb,16.0,115.3605845185613,126.92695637763052,111.38473328655104,122.4618096761407,1.0356947591891421,1.0364615443238854,0.895859375,0.5326171875,2,0.9142857142857143,21.375,7.3125
20261011,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,16.0,114.99069127133393,127.04725460146642,111.38473328655104,122.4618096761407,1.0323738979156696,1.0374438768906997,0.8960546875,0.529453125,2,0.9142857142857143,20.90625,7.5
20261011,capacity,0.9,1,8,0.4,inflight_sco_ucb,16.0,86.16848410484184,96.57433460938282,111.38473328655104,122.4618096761407,0.773611262175066,0.788607769759248,0.896171875,0.05984375,2,0.9428571428571428,21.424242424242426,7.333333333333333
