seed,family,success_probability,delay_slots,capacity,capacity_ratio,method,total_excess_pct,pre_excess_pct,post_excess_pct,delivery_rate,detected_fraction,calendar_delay,observation_delay,pre_alarms,post_unchanged_alarms
20261011,delay,0.9,5,4,0.2,ps_forced_reset_ucb,2.1753324089140547,3.1901764387138956,1.0724051064563116,0.89,0.9428571428571428,46.484848484848484,7.181818181818182,1,0
20261011,capacity,0.9,1,2,0.1,cumulative_ucb_cv,11.055004424016118,9.25002502826348,13.387842261986316,0.89515625,nan,nan,nan,0,0
20261011,capacity,0.9,1,2,0.1,sco_reset_ucb,9.673828980647524,9.25002502826348,10.181070652984008,0.89515625,0.9142857142857143,75.6875,7.46875,1,0
20261011,capacity,0.9,1,2,0.1,ps_forced_reset_ucb,7.494152585447095,9.553892732608084,5.42932933199981,0.89515625,0.8285714285714286,76.27586206896552,7.241379310344827,1,0
20261011,capacity,0.9,1,4,0.2,cumulative_ucb_cv,9.771844582120787,7.160399275274625,12.990202794776051,0.894609375,nan,nan,nan,0,0
20261011,capacity,0.9,1,4,0.2,sco_reset_ucb,6.971250902303044,7.1584104116866945,6.815974182730244,0.894609375,0.9428571428571428,41.09090909090909,7.484848484848484,1,1
20261011,capacity,0.9,1,4,0.2,ps_forced_reset_ucb,6.941982629961452,6.95283754613123,7.043427151782777,0.894609375,0.9142857142857143,41.5625,7.40625,1,1
20261011,capacity,0.9,1,8,0.4,cumulative_ucb_cv,5.196062565603937,3.6550636036870587,7.138405793778418,0.8957421875,nan,nan,nan,0,0
20261011,capacity,0.9,1,8,0.4,sco_reset_ucb,3.6883563916990383,3.7512206593510067,3.636302386592544,0.895859375,0.9142857142857143,21.375,7.3125,3,3
20261011,capacity,0.9,1,8,0.4,ps_forced_reset_ucb,3.7817436561448203,4.224911819744209,3.2392215601344696,0.8960546875,0.9142857142857143,20.90625,7.5,3,3
