seed,success_probability,delay_slots,capacity,capacity_ratio,method,post_change_slot,cumulative_post_cost,reference_cumulative_post_cost,cumulative_excess_pct
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,20,1119003.612428018,1034588.0396057218,8.159341650080032
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,30,1691283.1426917354,1552184.54298496,8.96147306294386
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,40,2177058.148775613,2048872.06060935,6.256422283787666
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,50,2724355.8931846307,2536686.720234602,7.398200631281426
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,60,3287728.7009737613,3018256.91938915,8.92805976368467
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,70,3882508.077456043,3522700.185556048,10.213979985446887
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,80,4405691.751862318,4042227.577091569,8.991680152562465
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,90,4947640.311931407,4490268.70900581,10.185840370939925
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,100,5516886.8859653445,4936230.372286085,11.763156698262932
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,110,6023478.133992022,5380614.178392781,11.947780202877656
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,120,6487963.964610014,5855134.332773533,10.80811465407856
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,130,6976570.101896062,6373117.2625759,9.468723302233052
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,140,7396168.814457791,6902235.795272224,7.1561307645255035
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,150,7859247.607666282,7422626.079681044,5.8823053094437805
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,160,8373247.407498076,7903383.947436181,5.945092167948096
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,170,8870314.17946491,8361158.511291096,6.089534930909868
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,180,9371112.729309574,8798023.631347712,6.513839039030556
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,190,9851826.677324621,9259753.73302045,6.394046336165804
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,200,10331380.082910035,9762207.517457994,5.830367408541326
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,210,10814431.633686032,10255333.700474553,5.451777090253129
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,220,11314489.185406066,10766258.568049489,5.092118249728239
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,230,11839576.628582977,11297460.133450922,4.798569667237773
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,240,12340178.075084766,11828132.656122945,4.32904697510943
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,250,12834959.02065273,12301303.592637781,4.3382022400807685
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,260,13326777.746900668,12761159.431225687,4.432342677977608
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,270,13772231.777239643,13273005.293465512,3.7612166403633296
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,280,14202046.618446086,13799773.790235013,2.9150682781172055
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,290,14642398.035265807,14263750.994447641,2.6546105646793716
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,300,15091568.686942395,14709668.024681458,2.5962561603711354
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,310,15554185.589813845,15167845.705730569,2.547097930573705
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,320,16009346.984582061,15675646.60052718,2.128782260526707
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,330,16509879.287968906,16191221.810891816,1.9680878984853933
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,340,17062432.891800597,16689585.077401383,2.234014882155888
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,350,17578168.50748307,17155711.6299548,2.4624853030907667
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,360,18072675.975142375,17659006.59976363,2.3425404653525606
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,370,18502774.381161116,18191384.15836861,1.7117456268398223
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,380,18942987.443099163,18731730.23280432,1.1278040398258193
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,390,19417654.932913877,19260771.27749781,0.8145242636225847
20261000,0.9,5,2,0.1,ps_forced_reset_ucb,400,19933830.118169837,19725022.340609882,1.0585933640747225
20261000,0.9,5,2,0.1,inflight_sco_ucb,10,34692.27806594727,552571.7032864885,-93.72166944857823
20261000,0.9,5,2,0.1,inflight_sco_ucb,20,62304.87137670201,1034588.0396057218,-93.97780865508109
20261000,0.9,5,2,0.1,inflight_sco_ucb,30,90383.55434103943,1552184.54298496,-94.17700976668499
20261000,0.9,5,2,0.1,inflight_sco_ucb,40,116077.7384321086,2048872.06060935,-94.33455408642811
20261000,0.9,5,2,0.1,inflight_sco_ucb,50,146105.89043436875,2536686.720234602,-94.24028638345786
20261000,0.9,5,2,0.1,inflight_sco_ucb,60,172835.7195902086,3018256.91938915,-94.27365780295509
20261000,0.9,5,2,0.1,inflight_sco_ucb,70,198104.73397367742,3522700.185556048,-94.37633850345946
20261000,0.9,5,2,0.1,inflight_sco_ucb,80,227111.58112709102,4042227.577091569,-94.38152412758262
20261000,0.9,5,2,0.1,inflight_sco_ucb,90,252408.63271146372,4490268.70900581,-94.37876329750098
20261000,0.9,5,2,0.1,inflight_sco_ucb,100,276277.89984840923,4936230.372286085,-94.40305903469294
20261000,0.9,5,2,0.1,inflight_sco_ucb,110,302617.8995759665,5380614.178392781,-94.3757740372613
20261000,0.9,5,2,0.1,inflight_sco_ucb,120,331990.79116550763,5855134.332773533,-94.32992016413317
20261000,0.9,5,2,0.1,inflight_sco_ucb,130,360286.0636146844,6373117.2625759,-94.3467843322082
20261000,0.9,5,2,0.1,inflight_sco_ucb,140,384635.0774282724,6902235.795272224,-94.42738427319836
20261000,0.9,5,2,0.1,inflight_sco_ucb,150,409027.83474536525,7422626.079681044,-94.48944577896692
20261000,0.9,5,2,0.1,inflight_sco_ucb,160,432853.93133467145,7903383.947436181,-94.52318229490689
20261000,0.9,5,2,0.1,inflight_sco_ucb,170,462569.49392995576,8361158.511291096,-94.46763874521345
20261000,0.9,5,2,0.1,inflight_sco_ucb,180,489363.40481865295,8798023.631347712,-94.4378030189072
20261000,0.9,5,2,0.1,inflight_sco_ucb,190,513240.02560895233,9259753.73302045,-94.45730372095395
20261000,0.9,5,2,0.1,inflight_sco_ucb,200,534792.0353435717,9762207.517457994,-94.52181246519099
20261000,0.9,5,2,0.1,inflight_sco_ucb,210,555084.1581742796,10255333.700474553,-94.58736132449211
20261000,0.9,5,2,0.1,inflight_sco_ucb,220,578619.0411112929,10766258.568049489,-94.62562562979461
20261000,0.9,5,2,0.1,inflight_sco_ucb,230,606143.3527121895,11297460.133450922,-94.63469358995617
20261000,0.9,5,2,0.1,inflight_sco_ucb,240,630745.7120365399,11828132.656122945,-94.66741090606531
20261000,0.9,5,2,0.1,inflight_sco_ucb,250,653244.1045513942,12301303.592637781,-94.68963512987067
20261000,0.9,5,2,0.1,inflight_sco_ucb,260,676244.9461459967,12761159.431225687,-94.70075622994513
20261000,0.9,5,2,0.1,inflight_sco_ucb,270,703625.1953474876,13273005.293465512,-94.69882532410432
20261000,0.9,5,2,0.1,inflight_sco_ucb,280,725186.7291588017,13799773.790235013,-94.74493756070149
20261000,0.9,5,2,0.1,inflight_sco_ucb,290,750558.0485816256,14263750.994447641,-94.7380037069226
20261000,0.9,5,2,0.1,inflight_sco_ucb,300,778855.9641574053,14709668.024681458,-94.70514247601946
20261000,0.9,5,2,0.1,inflight_sco_ucb,310,802621.551219516,15167845.705730569,-94.70840113493324
20261000,0.9,5,2,0.1,inflight_sco_ucb,320,825158.2966254246,15675646.60052718,-94.73604937867333
20261000,0.9,5,2,0.1,inflight_sco_ucb,330,849085.1274241118,16191221.810891816,-94.75589219058853
20261000,0.9,5,2,0.1,inflight_sco_ucb,340,873089.7773639373,16689585.077401383,-94.76865498264453
20261000,0.9,5,2,0.1,inflight_sco_ucb,350,897316.13098481,17155711.6299548,-94.76957790886361
20261000,0.9,5,2,0.1,inflight_sco_ucb,360,922757.7874770047,17659006.59976363,-94.7745770280795
20261000,0.9,5,2,0.1,inflight_sco_ucb,370,943608.8584592568,18191384.15836861,-94.81288037103451
20261000,0.9,5,2,0.1,inflight_sco_ucb,380,965434.4465477718,18731730.23280432,-94.84599428590406
20261000,0.9,5,2,0.1,inflight_sco_ucb,390,990525.332186459,19260771.27749781,-94.8572914453136
20261000,0.9,5,2,0.1,inflight_sco_ucb,400,1014504.5312071294,19725022.340609882,-94.85676358845755
20261000,0.9,0,4,0.2,cumulative_ucb_cv,10,1392.2097924684422,1087.8774051433247,27.974878960283455
20261000,0.9,0,4,0.2,cumulative_ucb_cv,20,2603.2111668668376,2248.673019404974,15.766549622927318
20261000,0.9,0,4,0.2,cumulative_ucb_cv,30,3849.728978969514,3273.943006268431,17.58692718836763
20261000,0.9,0,4,0.2,cumulative_ucb_cv,40,5045.400519173787,4435.292475817769,13.755756732672463
20261000,0.9,0,4,0.2,cumulative_ucb_cv,50,6221.892721099744,5468.441053068273,13.77818030256941
20261000,0.9,0,4,0.2,cumulative_ucb_cv,60,7432.730918666133,6543.837573082174,13.583670677285586
20261000,0.9,0,4,0.2,cumulative_ucb_cv,70,8822.77734034455,7619.587871331556,15.790742089082709
20261000,0.9,0,4,0.2,cumulative_ucb_cv,80,10054.382693631887,8861.604943715814,13.46006459881659
20261000,0.9,0,4,0.2,cumulative_ucb_cv,90,11228.015012974267,9900.114131196427,13.412985589665748
20261000,0.9,0,4,0.2,cumulative_ucb_cv,100,12393.902219386888,11075.708825103793,11.901661691352206
20261000,0.9,0,4,0.2,cumulative_ucb_cv,110,13556.218815179935,12194.787155528824,11.16404609845012
20261000,0.9,0,4,0.2,cumulative_ucb_cv,120,14812.687159247582,13336.024398778782,11.072735894244623
20261000,0.9,0,4,0.2,cumulative_ucb_cv,130,15990.95903142057,14513.946934493915,10.176501978358354
20261000,0.9,0,4,0.2,cumulative_ucb_cv,140,17194.48431025727,15638.792555717817,9.947646207319671
20261000,0.9,0,4,0.2,cumulative_ucb_cv,150,18374.445274577865,16916.997234805902,8.615288041623215
20261000,0.9,0,4,0.2,cumulative_ucb_cv,160,19679.58866956413,18030.85161126579,9.143977743503818
20261000,0.9,0,4,0.2,cumulative_ucb_cv,170,20841.938389020066,19243.009358610263,8.309142300002904
20261000,0.9,0,4,0.2,cumulative_ucb_cv,180,22201.382142739443,20386.272651690902,8.903586850134616
20261000,0.9,0,4,0.2,cumulative_ucb_cv,190,23371.532630799007,21500.41131946895,8.702723327138063
20261000,0.9,0,4,0.2,cumulative_ucb_cv,200,24616.48373568079,22570.277863874704,9.065931239956871
20261000,0.9,0,4,0.2,cumulative_ucb_cv,210,25814.576266630822,23753.813504653874,8.675502826412274
20261000,0.9,0,4,0.2,cumulative_ucb_cv,220,27261.131513052263,24926.37661943178,9.366603615386214
20261000,0.9,0,4,0.2,cumulative_ucb_cv,230,28493.14724145766,26018.670265052042,9.510389851587853
20261000,0.9,0,4,0.2,cumulative_ucb_cv,240,29914.234229570895,27255.35359095737,9.755443567225175
20261000,0.9,0,4,0.2,cumulative_ucb_cv,250,31024.96513269695,28379.03578917039,9.323535031927555
20261000,0.9,0,4,0.2,cumulative_ucb_cv,260,32161.59922180468,29498.52116122874,9.027835822753548
20261000,0.9,0,4,0.2,cumulative_ucb_cv,270,33409.241741491256,30627.335086729814,9.083084267317743
20261000,0.9,0,4,0.2,cumulative_ucb_cv,280,34650.291706764736,31782.53877050882,9.023045506096938
20261000,0.9,0,4,0.2,cumulative_ucb_cv,290,35847.85464529423,33006.94608301273,8.607002159898691
20261000,0.9,0,4,0.2,cumulative_ucb_cv,300,37100.47594543836,34173.97686885329,8.563530922420458
20261000,0.9,0,4,0.2,cumulative_ucb_cv,310,38336.46651960895,35408.19635372625,8.270034815186333
20261000,0.9,0,4,0.2,cumulative_ucb_cv,320,39598.77465839456,36534.49473839497,8.387360881658147
20261000,0.9,0,4,0.2,cumulative_ucb_cv,330,40703.05459507474,37724.808900739365,7.894660784556029
20261000,0.9,0,4,0.2,cumulative_ucb_cv,340,41869.95475659291,38776.03901282463,7.978937051164547
20261000,0.9,0,4,0.2,cumulative_ucb_cv,350,43072.31421755827,40010.510701361505,7.652497962473093
20261000,0.9,0,4,0.2,cumulative_ucb_cv,360,44461.82797482606,41147.69156206044,8.054246269847521
20261000,0.9,0,4,0.2,cumulative_ucb_cv,370,45639.76798952375,42237.156715414356,8.055966686004744
20261000,0.9,0,4,0.2,cumulative_ucb_cv,380,46934.57557484721,43352.421231086235,8.262870312748195
20261000,0.9,0,4,0.2,cumulative_ucb_cv,390,48301.711730715004,44446.39807021465,8.67407445347963
20261000,0.9,0,4,0.2,cumulative_ucb_cv,400,49417.23932923867,45702.61082899885,8.12782559433749
20261000,0.9,0,4,0.2,sco_reset_ucb,10,1392.2097924684422,1087.8774051433247,27.974878960283455
20261000,0.9,0,4,0.2,sco_reset_ucb,20,2603.2111668668376,2248.673019404974,15.766549622927318
20261000,0.9,0,4,0.2,sco_reset_ucb,30,3846.9216027513703,3273.943006268431,17.50117810193672
20261000,0.9,0,4,0.2,sco_reset_ucb,40,5028.67752010913,4435.292475817769,13.37871284761112
20261000,0.9,0,4,0.2,sco_reset_ucb,50,6140.049744443118,5468.441053068273,12.281538465117281
20261000,0.9,0,4,0.2,sco_reset_ucb,60,7367.30507463596,6543.837573082174,12.583862181131899
20261000,0.9,0,4,0.2,sco_reset_ucb,70,8596.653721115203,7619.587871331556,12.823080018012845
20261000,0.9,0,4,0.2,sco_reset_ucb,80,9790.177969767607,8861.604943715814,10.47861004806232
20261000,0.9,0,4,0.2,sco_reset_ucb,90,10922.120066347914,9900.114131196427,10.32317326454879
20261000,0.9,0,4,0.2,sco_reset_ucb,100,12038.305764531848,11075.708825103793,8.69106397277497
20261000,0.9,0,4,0.2,sco_reset_ucb,110,13095.735799882985,12194.787155528824,7.387981707788094
20261000,0.9,0,4,0.2,sco_reset_ucb,120,14188.773959784523,13336.024398778782,6.394331140274678
20261000,0.9,0,4,0.2,sco_reset_ucb,130,15341.095153288727,14513.946934493915,5.698988858978171
20261000,0.9,0,4,0.2,sco_reset_ucb,140,16565.413593400786,15638.792555717817,5.92514437659819
20261000,0.9,0,4,0.2,sco_reset_ucb,150,17743.55763889521,16916.997234805902,4.8859758774961515
20261000,0.9,0,4,0.2,sco_reset_ucb,160,19013.65938405056,18030.85161126579,5.450700798683883
20261000,0.9,0,4,0.2,sco_reset_ucb,170,20210.28264645169,19243.009358610263,5.026621719167967
20261000,0.9,0,4,0.2,sco_reset_ucb,180,21318.25203677312,20386.272651690902,4.571602671098951
20261000,0.9,0,4,0.2,sco_reset_ucb,190,22423.32496178316,21500.41131946895,4.29253947099375
20261000,0.9,0,4,0.2,sco_reset_ucb,200,23707.362627735016,22570.277863874704,5.037974147763125
20261000,0.9,0,4,0.2,sco_reset_ucb,210,25063.351712323612,23753.813504653874,5.512959876582224
20261000,0.9,0,4,0.2,sco_reset_ucb,220,26235.221359222105,24926.37661943178,5.2508423497460655
20261000,0.9,0,4,0.2,sco_reset_ucb,230,27355.759341177494,26018.670265052042,5.138960071765908
20261000,0.9,0,4,0.2,sco_reset_ucb,240,28442.717877385818,27255.35359095737,4.356444257697634
20261000,0.9,0,4,0.2,sco_reset_ucb,250,29626.64860379624,28379.03578917039,4.396248075144071
20261000,0.9,0,4,0.2,sco_reset_ucb,260,30930.431777026184,29498.52116122874,4.854177631384005
20261000,0.9,0,4,0.2,sco_reset_ucb,270,32064.904352365113,30627.335086729814,4.693745837058372
20261000,0.9,0,4,0.2,sco_reset_ucb,280,33227.66143582034,31782.53877050882,4.546907582639226
20261000,0.9,0,4,0.2,sco_reset_ucb,290,34372.165076720674,33006.94608301273,4.136156644951061
20261000,0.9,0,4,0.2,sco_reset_ucb,300,35534.99880367705,34173.97686885329,3.9826267222186074
20261000,0.9,0,4,0.2,sco_reset_ucb,310,36741.76706713237,35408.19635372625,3.7662768814423986
20261000,0.9,0,4,0.2,sco_reset_ucb,320,37867.732479599064,36534.49473839497,3.6492573682782137
20261000,0.9,0,4,0.2,sco_reset_ucb,330,39120.16783809183,37724.808900739365,3.6987833153082406
20261000,0.9,0,4,0.2,sco_reset_ucb,340,40286.99390839788,38776.03901282463,3.8966200108101035
20261000,0.9,0,4,0.2,sco_reset_ucb,350,41497.98661302297,40010.510701361505,3.717712884906632
20261000,0.9,0,4,0.2,sco_reset_ucb,360,42777.01320260214,41147.69156206044,3.9596914886082857
20261000,0.9,0,4,0.2,sco_reset_ucb,370,43895.20459806315,42237.156715414356,3.9255669926373082
20261000,0.9,0,4,0.2,sco_reset_ucb,380,45155.90852273788,43352.421231086235,4.160061284785721
20261000,0.9,0,4,0.2,sco_reset_ucb,390,46245.902890890065,44446.39807021465,4.048707879168578
20261000,0.9,0,4,0.2,sco_reset_ucb,400,47547.01957433337,45702.61082899885,4.035674793800226
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,10,1463.2345089350672,1087.8774051433247,34.50362164129057
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,20,2794.0542857773976,2248.673019404974,24.253471343589904
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,30,4036.567288858014,3273.943006268431,23.293755606906718
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,40,5253.698526694261,4435.292475817769,18.452132646012174
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,50,6361.819363723676,5468.441053068273,16.336983465409038
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,60,7686.227086870329,6543.837573082174,17.45748578001587
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,70,8867.767227555752,7619.587871331556,16.38119249100636
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,80,10037.473721361108,8861.604943715814,13.269252975209177
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,90,11148.156686903743,9900.114131196427,12.60634513065446
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,100,12200.79400413061,11075.708825103793,10.158132511363437
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,110,13435.781110866797,12194.787155528824,10.176429809808841
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,120,14561.368001158999,13336.024398778782,9.18822255973395
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,130,15665.44183007129,14513.946934493915,7.933713005665788
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,140,16899.301693521014,15638.792555717817,8.060143603237012
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,150,18110.342777648453,16916.997234805902,7.054121522153478
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,160,19382.32600153654,18030.85161126579,7.495344198974729
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,170,20597.945849739044,19243.009358610263,7.041188131639697
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,180,21743.023229200273,20386.272651690902,6.655216481649662
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,190,22931.285627709218,21500.41131946895,6.655102020976633
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,200,24095.152089028474,22570.277863874704,6.756116315229055
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,210,25491.17856949806,23753.813504653874,7.314046919261208
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,220,26646.186559941852,24926.37661943178,6.8995585149322025
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,230,27823.15100751336,26018.670265052042,6.935330376529936
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,240,28935.432023237365,27255.35359095737,6.164214405339452
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,250,30225.031290725346,28379.03578917039,6.504785840043947
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,260,31467.644260719248,29498.52116122874,6.67532819265062
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,270,32592.91799129978,30627.335086729814,6.417740554324669
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,280,33740.894318216175,31782.53877050882,6.1617341580167295
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,290,34874.46144011154,33006.94608301273,5.657946519505308
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,300,36032.98440908265,34173.97686885329,5.4398337874562275
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,310,37268.72211677468,35408.19635372625,5.254505890279937
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,320,38574.5433769312,36534.49473839497,5.583897226837231
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,330,39699.14871351996,37724.808900739365,5.233531647503975
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,340,40875.38426248103,38776.03901282463,5.4140270721361405
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,350,42124.55219800372,40010.510701361505,5.283715352751739
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,360,43469.64394304859,41147.69156206044,5.642971191922386
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,370,44658.01310552393,42237.156715414356,5.731579912968177
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,380,45872.577562702536,43352.421231086235,5.813184731212195
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,390,46972.324805279444,44446.39807021465,5.68308534490114
20261000,0.9,0,4,0.2,ps_forced_reset_ucb,400,48181.68153530582,45702.61082899885,5.4243524852063185
20261000,0.9,0,4,0.2,inflight_sco_ucb,10,1392.2097924684422,1087.8774051433247,27.974878960283455
20261000,0.9,0,4,0.2,inflight_sco_ucb,20,2603.2111668668376,2248.673019404974,15.766549622927318
20261000,0.9,0,4,0.2,inflight_sco_ucb,30,3846.9216027513703,3273.943006268431,17.50117810193672
20261000,0.9,0,4,0.2,inflight_sco_ucb,40,5028.67752010913,4435.292475817769,13.37871284761112
20261000,0.9,0,4,0.2,inflight_sco_ucb,50,6140.049744443118,5468.441053068273,12.281538465117281
20261000,0.9,0,4,0.2,inflight_sco_ucb,60,7367.30507463596,6543.837573082174,12.583862181131899
20261000,0.9,0,4,0.2,inflight_sco_ucb,70,8596.653721115203,7619.587871331556,12.823080018012845
20261000,0.9,0,4,0.2,inflight_sco_ucb,80,9790.177969767607,8861.604943715814,10.47861004806232
20261000,0.9,0,4,0.2,inflight_sco_ucb,90,10922.120066347914,9900.114131196427,10.32317326454879
20261000,0.9,0,4,0.2,inflight_sco_ucb,100,12038.305764531848,11075.708825103793,8.69106397277497
20261000,0.9,0,4,0.2,inflight_sco_ucb,110,13095.735799882985,12194.787155528824,7.387981707788094
20261000,0.9,0,4,0.2,inflight_sco_ucb,120,14188.773959784523,13336.024398778782,6.394331140274678
20261000,0.9,0,4,0.2,inflight_sco_ucb,130,15341.095153288727,14513.946934493915,5.698988858978171
20261000,0.9,0,4,0.2,inflight_sco_ucb,140,16565.413593400786,15638.792555717817,5.92514437659819
20261000,0.9,0,4,0.2,inflight_sco_ucb,150,17743.55763889521,16916.997234805902,4.8859758774961515
20261000,0.9,0,4,0.2,inflight_sco_ucb,160,19013.65938405056,18030.85161126579,5.450700798683883
20261000,0.9,0,4,0.2,inflight_sco_ucb,170,20210.28264645169,19243.009358610263,5.026621719167967
20261000,0.9,0,4,0.2,inflight_sco_ucb,180,21318.25203677312,20386.272651690902,4.571602671098951
20261000,0.9,0,4,0.2,inflight_sco_ucb,190,22423.32496178316,21500.41131946895,4.29253947099375
20261000,0.9,0,4,0.2,inflight_sco_ucb,200,23707.362627735016,22570.277863874704,5.037974147763125
20261000,0.9,0,4,0.2,inflight_sco_ucb,210,25063.351712323612,23753.813504653874,5.512959876582224
20261000,0.9,0,4,0.2,inflight_sco_ucb,220,26235.221359222105,24926.37661943178,5.2508423497460655
20261000,0.9,0,4,0.2,inflight_sco_ucb,230,27355.759341177494,26018.670265052042,5.138960071765908
20261000,0.9,0,4,0.2,inflight_sco_ucb,240,28442.717877385818,27255.35359095737,4.356444257697634
20261000,0.9,0,4,0.2,inflight_sco_ucb,250,29626.64860379624,28379.03578917039,4.396248075144071
20261000,0.9,0,4,0.2,inflight_sco_ucb,260,30930.431777026184,29498.52116122874,4.854177631384005
20261000,0.9,0,4,0.2,inflight_sco_ucb,270,32064.904352365113,30627.335086729814,4.693745837058372
20261000,0.9,0,4,0.2,inflight_sco_ucb,280,33227.66143582034,31782.53877050882,4.546907582639226
20261000,0.9,0,4,0.2,inflight_sco_ucb,290,34372.165076720674,33006.94608301273,4.136156644951061
20261000,0.9,0,4,0.2,inflight_sco_ucb,300,35534.99880367705,34173.97686885329,3.9826267222186074
20261000,0.9,0,4,0.2,inflight_sco_ucb,310,36741.76706713237,35408.19635372625,3.7662768814423986
20261000,0.9,0,4,0.2,inflight_sco_ucb,320,37867.732479599064,36534.49473839497,3.6492573682782137
20261000,0.9,0,4,0.2,inflight_sco_ucb,330,39120.16783809183,37724.808900739365,3.6987833153082406
20261000,0.9,0,4,0.2,inflight_sco_ucb,340,40286.99390839788,38776.03901282463,3.8966200108101035
20261000,0.9,0,4,0.2,inflight_sco_ucb,350,41497.98661302297,40010.510701361505,3.717712884906632
20261000,0.9,0,4,0.2,inflight_sco_ucb,360,42777.01320260214,41147.69156206044,3.9596914886082857
20261000,0.9,0,4,0.2,inflight_sco_ucb,370,43895.20459806315,42237.156715414356,3.9255669926373082
20261000,0.9,0,4,0.2,inflight_sco_ucb,380,45155.90852273788,43352.421231086235,4.160061284785721
20261000,0.9,0,4,0.2,inflight_sco_ucb,390,46245.902890890065,44446.39807021465,4.048707879168578
20261000,0.9,0,4,0.2,inflight_sco_ucb,400,47547.01957433337,45702.61082899885,4.035674793800226
20261000,0.9,1,4,0.2,cumulative_ucb_cv,10,5555.329360261331,4583.827145117497,21.194128495413224
20261000,0.9,1,4,0.2,cumulative_ucb_cv,20,10633.76506406751,9278.340485624409,14.608480692675109
20261000,0.9,1,4,0.2,cumulative_ucb_cv,30,15857.727265840873,14189.98325985252,11.752966690995837
20261000,0.9,1,4,0.2,cumulative_ucb_cv,40,21392.424334147312,19146.48773296901,11.73027989520472
20261000,0.9,1,4,0.2,cumulative_ucb_cv,50,26807.49473627504,23972.741356668997,11.824902865426523
20261000,0.9,1,4,0.2,cumulative_ucb_cv,60,32022.061898979297,28463.328592120102,12.50287117805473
20261000,0.9,1,4,0.2,cumulative_ucb_cv,70,37564.91058384348,33115.97931514765,13.43439439419154
20261000,0.9,1,4,0.2,cumulative_ucb_cv,80,42732.59154925053,37634.49888481153,13.546328011548137
20261000,0.9,1,4,0.2,cumulative_ucb_cv,90,47984.35113089724,42325.59300747533,13.36958970054476
20261000,0.9,1,4,0.2,cumulative_ucb_cv,100,53086.48151868118,46924.661994709706,13.131302948258128
20261000,0.9,1,4,0.2,cumulative_ucb_cv,110,58185.417705751024,51714.696795703625,12.512344286982223
20261000,0.9,1,4,0.2,cumulative_ucb_cv,120,63562.33751971977,56463.26172038256,12.572911275464849
20261000,0.9,1,4,0.2,cumulative_ucb_cv,130,68365.02597061289,61260.097283560135,11.597971603220824
20261000,0.9,1,4,0.2,cumulative_ucb_cv,140,73656.47089657123,65923.86514087916,11.729600106376514
20261000,0.9,1,4,0.2,cumulative_ucb_cv,150,79140.6071329256,70749.62949859952,11.8601011677272
20261000,0.9,1,4,0.2,cumulative_ucb_cv,160,84477.33228725952,76068.61543965549,11.054121070830547
20261000,0.9,1,4,0.2,cumulative_ucb_cv,170,89788.39403337342,81097.41697326282,10.716712547054307
20261000,0.9,1,4,0.2,cumulative_ucb_cv,180,94919.52352939289,85384.69813471407,11.166901802048223
